,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,profit_USD,year,month,day_of_week
6623,2012-03-13 06:00:00,spring,0,1,light rain,18.86,22.725,82,12.998,5,108,113,1117.5233447488586,2012,March,Tuesday
6624,2012-03-13 07:00:00,spring,0,1,cloudy,18.86,22.725,82,19.0012,16,292,308,3079.1858447488585,2012,March,Tuesday
6625,2012-03-13 08:00:00,spring,0,1,clear,18.86,22.725,82,19.0012,22,571,593,5806.035844748858,2012,March,Tuesday
6626,2012-03-13 09:00:00,spring,0,1,clear,19.68,23.485,82,19.0012,18,324,342,3422.360844748858,2012,March,Tuesday
6627,2012-03-13 10:00:00,spring,0,1,clear,21.32,25.0,77,15.0013,28,115,143,1715.7608447488585,2012,March,Tuesday
6628,2012-03-13 11:00:00,spring,0,1,clear,22.14,25.76,73,19.0012,64,155,219,2921.5108447488583,2012,March,Tuesday
6629,2012-03-13 12:00:00,spring,0,1,clear,24.6,30.305,60,19.0012,47,197,244,2916.8733447488585,2012,March,Tuesday
6630,2012-03-13 13:00:00,spring,0,1,clear,24.6,30.305,60,26.0027,53,180,233,2898.3233447488583,2012,March,Tuesday
6631,2012-03-13 14:00:00,spring,0,1,clear,26.24,31.06,53,22.0028,52,160,212,2689.6358447488583,2012,March,Tuesday
6632,2012-03-13 15:00:00,spring,0,1,clear,28.7,31.82,39,15.0013,68,196,264,3394.5358447488584,2012,March,Tuesday
6633,2012-03-13 16:00:00,spring,0,1,clear,29.52,32.575,34,26.0027,53,312,365,4122.6233447488585,2012,March,Tuesday
6634,2012-03-13 17:00:00,spring,0,1,clear,28.7,31.82,37,7.0015,62,614,676,7132.360844748859,2012,March,Tuesday
6635,2012-03-13 18:00:00,spring,0,1,clear,28.7,31.82,34,19.9995,96,638,734,8143.335844748858,2012,March,Tuesday
6636,2012-03-13 19:00:00,spring,0,1,clear,26.24,31.06,47,15.0013,50,429,479,5138.235844748859,2012,March,Tuesday
6637,2012-03-13 20:00:00,spring,0,1,clear,24.6,31.06,49,11.0014,45,306,351,3881.4733447488584,2012,March,Tuesday
6638,2012-03-13 21:00:00,spring,0,1,clear,23.78,27.275,56,7.0015,44,200,244,2875.1358447488583,2012,March,Tuesday
6639,2012-03-13 22:00:00,spring,0,1,clear,22.96,26.515,60,6.0032,24,146,170,1910.5358447488586,2012,March,Tuesday
6640,2012-03-13 23:00:00,spring,0,1,clear,22.96,26.515,56,8.9981,8,79,87,918.1108447488584,2012,March,Tuesday
6641,2012-03-14 00:00:00,spring,0,1,clear,22.14,25.76,60,7.0015,5,34,39,431.1733447488585,2012,March,Wednesday
6642,2012-03-14 01:00:00,spring,0,1,clear,21.32,25.0,63,6.0032,2,25,27,278.13584474885846,2012,March,Wednesday
6643,2012-03-14 02:00:00,spring,0,1,clear,20.5,24.24,68,12.998,0,2,2,18.435844748858447,2012,March,Wednesday
6644,2012-03-14 03:00:00,spring,0,1,clear,19.68,23.485,72,12.998,1,3,4,50.89834474885845,2012,March,Wednesday
6645,2012-03-14 04:00:00,spring,0,1,clear,19.68,23.485,67,6.0032,1,4,5,60.17334474885845,2012,March,Wednesday
6646,2012-03-14 05:00:00,spring,0,1,clear,18.04,21.97,82,8.9981,2,25,27,278.13584474885846,2012,March,Wednesday
6647,2012-03-14 06:00:00,spring,0,1,clear,18.04,21.97,82,6.0032,1,120,121,1136.0733447488585,2012,March,Wednesday
6648,2012-03-14 07:00:00,spring,0,1,clear,18.04,21.97,82,7.0015,20,348,368,3691.335844748858,2012,March,Wednesday
6649,2012-03-14 08:00:00,spring,0,1,clear,18.04,21.97,82,0.0,34,628,662,6612.960844748858,2012,March,Wednesday
6650,2012-03-14 09:00:00,spring,0,1,clear,21.32,25.0,68,0.0,26,325,351,3617.1358447488583,2012,March,Wednesday
6651,2012-03-14 10:00:00,spring,0,1,clear,22.96,26.515,56,7.0015,38,150,188,2272.2608447488583,2012,March,Wednesday
6652,2012-03-14 11:00:00,spring,0,1,cloudy,25.42,31.06,41,11.0014,65,155,220,2944.6983447488583,2012,March,Wednesday
6653,2012-03-14 12:00:00,spring,0,1,cloudy,26.24,31.06,29,0.0,55,212,267,3241.4983447488585,2012,March,Wednesday
6654,2012-03-14 13:00:00,spring,0,1,clear,27.06,31.06,27,15.0013,57,197,254,3148.7483447488585,2012,March,Wednesday
6655,2012-03-14 14:00:00,spring,0,1,clear,28.7,31.82,23,22.0028,61,163,224,2926.148344748858,2012,March,Wednesday
6656,2012-03-14 15:00:00,spring,0,1,clear,28.7,31.82,24,0.0,86,197,283,3821.1858447488585,2012,March,Wednesday
6657,2012-03-14 16:00:00,spring,0,1,clear,29.52,31.82,25,12.998,78,278,356,4386.960844748858,2012,March,Wednesday
6658,2012-03-14 17:00:00,spring,0,1,clear,28.7,31.82,28,6.0032,140,642,782,9200.685844748858,2012,March,Wednesday
6659,2012-03-14 18:00:00,spring,0,1,clear,28.7,31.82,32,0.0,102,647,749,8365.935844748858,2012,March,Wednesday
6660,2012-03-14 19:00:00,spring,0,1,clear,26.24,31.06,33,11.0014,70,402,472,5351.5608447488585,2012,March,Wednesday
6661,2012-03-14 20:00:00,spring,0,1,clear,25.42,31.06,35,7.0015,44,286,330,3672.7858447488584,2012,March,Wednesday
6662,2012-03-14 21:00:00,spring,0,1,clear,24.6,31.06,40,6.0032,47,241,288,3324.9733447488584,2012,March,Wednesday
6663,2012-03-14 22:00:00,spring,0,1,clear,21.32,25.0,55,8.9981,43,159,202,2471.673344748858,2012,March,Wednesday
6664,2012-03-14 23:00:00,spring,0,1,clear,22.96,26.515,43,11.0014,19,72,91,1108.2483447488585,2012,March,Wednesday
6665,2012-03-15 00:00:00,spring,0,1,clear,22.14,25.76,49,8.9981,14,46,60,751.1608447488584,2012,March,Thursday
6666,2012-03-15 01:00:00,spring,0,1,clear,20.5,24.24,59,7.0015,15,8,23,421.89834474885845,2012,March,Thursday
6667,2012-03-15 02:00:00,spring,0,1,clear,20.5,24.24,59,0.0,14,5,19,370.88584474885846,2012,March,Thursday
6668,2012-03-15 03:00:00,spring,0,1,clear,20.5,24.24,63,0.0,0,7,7,64.81084474885844,2012,March,Thursday
6669,2012-03-15 04:00:00,spring,0,1,clear,18.04,21.97,77,7.0015,11,3,14,282.77334474885845,2012,March,Thursday
6670,2012-03-15 05:00:00,spring,0,1,clear,18.86,22.725,67,0.0,2,24,26,268.8608447488585,2012,March,Thursday
6671,2012-03-15 06:00:00,spring,0,1,clear,18.04,21.97,72,6.0032,4,113,117,1140.7108447488586,2012,March,Thursday
6672,2012-03-15 07:00:00,spring,0,1,clear,18.04,21.97,72,6.0032,14,367,381,3728.4358447488585,2012,March,Thursday
6673,2012-03-15 08:00:00,spring,0,1,clear,18.04,21.97,77,7.0015,21,602,623,6070.3733447488585,2012,March,Thursday
6674,2012-03-15 09:00:00,spring,0,1,clear,19.68,23.485,77,6.0032,30,285,315,3338.8858447488583,2012,March,Thursday
6675,2012-03-15 10:00:00,spring,0,1,clear,21.32,25.0,68,7.0015,34,130,164,1994.0108447488585,2012,March,Thursday
6676,2012-03-15 11:00:00,spring,0,1,clear,22.96,26.515,60,8.9981,60,151,211,2791.6608447488584,2012,March,Thursday
6677,2012-03-15 12:00:00,spring,0,1,cloudy,25.42,31.06,50,8.9981,59,206,265,3278.5983447488584,2012,March,Thursday
6678,2012-03-15 13:00:00,spring,0,1,cloudy,27.06,31.06,41,6.0032,62,211,273,3394.5358447488584,2012,March,Thursday
6679,2012-03-15 14:00:00,spring,0,1,cloudy,29.52,32.575,30,7.0015,81,177,258,3519.7483447488585,2012,March,Thursday
6680,2012-03-15 15:00:00,spring,0,1,clear,29.52,32.575,32,15.0013,100,187,287,4053.0608447488585,2012,March,Thursday
6681,2012-03-15 16:00:00,spring,0,1,clear,29.52,32.575,37,26.0027,95,331,426,5272.723344748858,2012,March,Thursday
6682,2012-03-15 17:00:00,spring,0,1,clear,28.7,31.82,39,16.9979,79,634,713,7712.048344748859,2012,March,Thursday
6683,2012-03-15 18:00:00,spring,0,1,clear,27.06,31.06,44,19.0012,98,648,746,8282.460844748859,2012,March,Thursday
6684,2012-03-15 19:00:00,spring,0,1,cloudy,26.24,31.06,50,12.998,72,353,425,4943.460844748858,2012,March,Thursday
6685,2012-03-15 20:00:00,spring,0,1,cloudy,23.78,27.275,60,23.9994,60,270,330,3895.3858447488583,2012,March,Thursday
6686,2012-03-15 21:00:00,spring,0,1,clear,22.14,25.76,68,19.0012,36,207,243,2754.5608447488585,2012,March,Thursday
6687,2012-03-15 22:00:00,spring,0,1,clear,21.32,25.0,68,8.9981,32,137,169,2012.5608447488585,2012,March,Thursday
6688,2012-03-15 23:00:00,spring,0,1,clear,19.68,23.485,72,12.998,12,85,97,1066.5108447488585,2012,March,Thursday
6689,2012-03-16 00:00:00,spring,0,1,clear,18.04,21.97,77,16.9979,8,49,57,639.8608447488584,2012,March,Friday
6690,2012-03-16 01:00:00,spring,0,1,cloudy,17.22,21.21,82,22.0028,4,22,26,296.68584474885847,2012,March,Friday
6691,2012-03-16 02:00:00,spring,0,1,cloudy,17.22,21.21,82,12.998,0,4,4,36.98584474885845,2012,March,Friday
6692,2012-03-16 03:00:00,spring,0,1,cloudy,16.4,20.455,87,19.0012,0,3,3,27.710844748858445,2012,March,Friday
6693,2012-03-16 04:00:00,spring,0,1,cloudy,16.4,20.455,87,16.9979,0,3,3,27.710844748858445,2012,March,Friday
6694,2012-03-16 05:00:00,spring,0,1,cloudy,16.4,20.455,87,15.0013,2,30,32,324.51084474885846,2012,March,Friday
6695,2012-03-16 06:00:00,spring,0,1,cloudy,16.4,20.455,87,11.0014,3,96,99,959.8483447488584,2012,March,Friday
6696,2012-03-16 07:00:00,spring,0,1,cloudy,16.4,20.455,87,12.998,13,265,278,2759.1983447488583,2012,March,Friday
6697,2012-03-16 08:00:00,spring,0,1,cloudy,16.4,20.455,87,15.0013,28,534,562,5601.985844748859,2012,March,Friday
6698,2012-03-16 09:00:00,spring,0,1,cloudy,17.22,21.21,82,0.0,35,277,312,3380.6233447488585,2012,March,Friday
6699,2012-03-16 10:00:00,spring,0,1,cloudy,16.4,20.455,87,6.0032,44,136,180,2281.5358447488584,2012,March,Friday
6700,2012-03-16 11:00:00,spring,0,1,cloudy,18.04,21.97,77,0.0,40,167,207,2476.3108447488585,2012,March,Friday
6701,2012-03-16 12:00:00,spring,0,1,cloudy,18.04,21.97,82,8.9981,72,222,294,3728.4358447488585,2012,March,Friday
6702,2012-03-16 13:00:00,spring,0,1,cloudy,18.86,22.725,77,6.0032,52,208,260,3134.835844748858,2012,March,Friday
6703,2012-03-16 14:00:00,spring,0,1,cloudy,19.68,23.485,72,0.0,56,146,202,2652.5358447488584,2012,March,Friday
6704,2012-03-16 15:00:00,spring,0,1,light rain,18.86,22.725,82,7.0015,19,88,107,1256.6483447488586,2012,March,Friday
6705,2012-03-16 16:00:00,spring,0,1,light rain,19.68,23.485,77,0.0,18,111,129,1446.7858447488586,2012,March,Friday
6706,2012-03-16 17:00:00,spring,0,1,light rain,19.68,23.485,82,6.0032,23,235,258,2712.8233447488583,2012,March,Friday
6707,2012-03-16 18:00:00,spring,0,1,light rain,19.68,23.485,82,6.0032,31,377,408,4215.3733447488585,2012,March,Friday
6708,2012-03-16 19:00:00,spring,0,1,cloudy,18.86,22.725,88,0.0,23,273,296,3065.273344748858,2012,March,Friday
6709,2012-03-16 20:00:00,spring,0,1,clear,18.86,22.725,88,0.0,31,204,235,2610.798344748858,2012,March,Friday
6710,2012-03-16 21:00:00,spring,0,1,cloudy,18.04,21.97,94,0.0,8,144,152,1520.9858447488584,2012,March,Friday
6711,2012-03-16 22:00:00,spring,0,1,cloudy,18.04,21.97,94,0.0,16,132,148,1595.1858447488585,2012,March,Friday
6712,2012-03-16 23:00:00,spring,0,1,cloudy,18.04,21.97,94,0.0,22,104,126,1474.6108447488584,2012,March,Friday
6713,2012-03-17 00:00:00,spring,0,0,cloudy,18.04,21.97,94,6.0032,13,87,100,1108.2483447488585,2012,March,Saturday
6714,2012-03-17 01:00:00,spring,0,0,cloudy,18.04,21.97,94,0.0,12,57,69,806.8108447488584,2012,March,Saturday
6715,2012-03-17 02:00:00,spring,0,0,cloudy,18.04,21.97,88,0.0,10,32,42,528.5608447488584,2012,March,Saturday
6716,2012-03-17 03:00:00,spring,0,0,cloudy,18.04,21.97,88,0.0,2,24,26,268.8608447488585,2012,March,Saturday
6717,2012-03-17 04:00:00,spring,0,0,cloudy,17.22,21.21,94,0.0,0,2,2,18.435844748858447,2012,March,Saturday
6718,2012-03-17 05:00:00,spring,0,0,cloudy,17.22,21.21,94,6.0032,5,3,8,143.64834474885845,2012,March,Saturday
6719,2012-03-17 06:00:00,spring,0,0,cloudy,17.22,21.21,94,12.998,1,29,30,292.0483447488585,2012,March,Saturday
6720,2012-03-17 07:00:00,spring,0,0,cloudy,16.4,20.455,100,8.9981,29,57,86,1200.9983447488585,2012,March,Saturday
6721,2012-03-17 08:00:00,spring,0,0,cloudy,17.22,21.21,94,7.0015,63,155,218,2898.3233447488583,2012,March,Saturday
6722,2012-03-17 09:00:00,spring,0,0,cloudy,18.04,21.97,88,6.0032,104,217,321,4424.0608447488585,2012,March,Saturday
6723,2012-03-17 10:00:00,spring,0,0,cloudy,20.5,24.24,77,6.0032,140,303,443,6056.460844748858,2012,March,Saturday
6724,2012-03-17 11:00:00,spring,0,0,cloudy,21.32,25.0,77,8.9981,226,359,585,8569.985844748859,2012,March,Saturday
6725,2012-03-17 12:00:00,spring,0,0,clear,22.96,26.515,68,11.0014,286,365,651,10016.885844748858,2012,March,Saturday
6726,2012-03-17 13:00:00,spring,0,0,clear,24.6,30.305,60,7.0015,286,400,686,10341.510844748858,2012,March,Saturday
6727,2012-03-17 14:00:00,spring,0,0,clear,25.42,31.06,53,6.0032,352,338,690,11296.835844748859,2012,March,Saturday
6728,2012-03-17 15:00:00,spring,0,0,clear,26.24,31.06,53,8.9981,357,322,679,11264.373344748858,2012,March,Saturday
6729,2012-03-17 16:00:00,spring,0,0,clear,26.24,31.06,50,0.0,367,318,685,11459.148344748859,2012,March,Saturday
6730,2012-03-17 17:00:00,spring,0,0,clear,26.24,31.06,50,8.9981,291,357,648,10058.623344748858,2012,March,Saturday
6731,2012-03-17 18:00:00,spring,0,0,clear,25.42,31.06,57,19.9995,221,339,560,8268.548344748859,2012,March,Saturday
6732,2012-03-17 19:00:00,spring,0,0,clear,23.78,27.275,64,19.0012,155,262,417,6023.9983447488585,2012,March,Saturday
6733,2012-03-17 20:00:00,spring,0,0,clear,22.96,26.515,64,12.998,89,182,271,3751.6233447488585,2012,March,Saturday
6734,2012-03-17 21:00:00,spring,0,0,clear,22.14,25.76,68,11.0014,54,169,223,2819.485844748858,2012,March,Saturday
6735,2012-03-17 22:00:00,spring,0,0,clear,22.14,25.76,68,0.0,58,153,211,2763.835844748858,2012,March,Saturday
6736,2012-03-17 23:00:00,spring,0,0,clear,20.5,24.24,77,11.0014,34,151,185,2188.7858447488584,2012,March,Saturday
6737,2012-03-18 00:00:00,spring,0,0,clear,18.86,22.725,88,12.998,27,80,107,1367.9483447488585,2012,March,Sunday
6738,2012-03-18 01:00:00,spring,0,0,clear,18.86,22.725,82,8.9981,25,88,113,1395.7733447488586,2012,March,Sunday
6739,2012-03-18 02:00:00,spring,0,0,cloudy,18.86,22.725,82,7.0015,15,41,56,727.9733447488584,2012,March,Sunday
6740,2012-03-18 03:00:00,spring,0,0,cloudy,18.04,21.97,88,8.9981,3,15,18,208.57334474885846,2012,March,Sunday
6741,2012-03-18 04:00:00,spring,0,0,cloudy,17.22,21.21,94,11.0014,6,8,14,213.21084474885845,2012,March,Sunday
6742,2012-03-18 05:00:00,spring,0,0,cloudy,16.4,20.455,94,7.0015,0,6,6,55.535844748858445,2012,March,Sunday
6743,2012-03-18 06:00:00,spring,0,0,cloudy,16.4,20.455,94,7.0015,2,9,11,129.73584474885845,2012,March,Sunday
6744,2012-03-18 07:00:00,spring,0,0,light rain,17.22,21.21,88,11.0014,17,25,42,625.9483447488584,2012,March,Sunday
6745,2012-03-18 08:00:00,spring,0,0,cloudy,17.22,21.21,88,7.0015,25,71,96,1238.0983447488586,2012,March,Sunday
6746,2012-03-18 09:00:00,spring,0,0,cloudy,17.22,21.21,88,6.0032,65,113,178,2555.148344748858,2012,March,Sunday
6747,2012-03-18 10:00:00,spring,0,0,cloudy,17.22,21.21,88,7.0015,139,212,351,5189.2483447488585,2012,March,Sunday
6748,2012-03-18 11:00:00,spring,0,0,cloudy,18.04,21.97,82,11.0014,129,239,368,5207.798344748859,2012,March,Sunday
6749,2012-03-18 12:00:00,spring,0,0,cloudy,18.04,21.97,88,8.9981,222,281,503,7753.785844748858,2012,March,Sunday
6750,2012-03-18 13:00:00,spring,0,0,cloudy,18.86,22.725,82,11.0014,198,346,544,7800.160844748858,2012,March,Sunday
6751,2012-03-18 14:00:00,spring,0,0,cloudy,20.5,24.24,77,6.0032,218,303,521,7865.085844748858,2012,March,Sunday
6752,2012-03-18 15:00:00,spring,0,0,clear,22.14,25.76,68,6.0032,240,314,554,8477.235844748859,2012,March,Sunday
6753,2012-03-18 16:00:00,spring,0,0,clear,22.14,25.76,73,6.0032,229,312,541,8203.623344748858,2012,March,Sunday
6754,2012-03-18 17:00:00,spring,0,0,clear,22.96,26.515,64,6.0032,233,308,541,8259.273344748859,2012,March,Sunday
6755,2012-03-18 18:00:00,spring,0,0,clear,22.96,26.515,64,11.0014,165,294,459,6552.673344748859,2012,March,Sunday
6756,2012-03-18 19:00:00,spring,0,0,clear,22.96,26.515,64,11.0014,118,234,352,4906.360844748859,2012,March,Sunday
6757,2012-03-18 20:00:00,spring,0,0,clear,21.32,25.0,77,8.9981,59,139,198,2657.173344748858,2012,March,Sunday
6758,2012-03-18 21:00:00,spring,0,0,clear,21.32,25.0,72,6.0032,44,129,173,2216.610844748858,2012,March,Sunday
6759,2012-03-18 22:00:00,spring,0,0,clear,20.5,24.24,77,7.0015,21,79,100,1219.5483447488584,2012,March,Sunday
6760,2012-03-18 23:00:00,spring,0,0,clear,19.68,23.485,82,11.0014,7,39,46,523.9233447488584,2012,March,Sunday
6761,2012-03-19 00:00:00,spring,0,1,clear,19.68,23.485,82,7.0015,4,19,23,268.8608447488585,2012,March,Monday
6762,2012-03-19 01:00:00,spring,0,1,clear,18.86,22.725,88,7.0015,0,15,15,139.01084474885846,2012,March,Monday
6763,2012-03-19 02:00:00,spring,0,1,clear,18.86,22.725,88,11.0014,1,7,8,87.99834474885844,2012,March,Monday
6764,2012-03-19 03:00:00,spring,0,1,clear,18.86,22.725,88,6.0032,0,2,2,18.435844748858447,2012,March,Monday
6765,2012-03-19 04:00:00,spring,0,1,clear,18.04,21.97,94,0.0,0,3,3,27.710844748858445,2012,March,Monday
6766,2012-03-19 05:00:00,spring,0,1,clear,18.04,21.97,94,0.0,0,31,31,287.41084474885844,2012,March,Monday
6767,2012-03-19 06:00:00,spring,0,1,clear,18.86,22.725,88,8.9981,2,118,120,1140.7108447488586,2012,March,Monday
6768,2012-03-19 07:00:00,spring,0,1,clear,18.86,22.725,88,12.998,25,329,354,3631.048344748858,2012,March,Monday
6769,2012-03-19 08:00:00,spring,0,1,clear,18.86,22.725,88,7.0015,16,563,579,5592.710844748858,2012,March,Monday
6770,2012-03-19 09:00:00,spring,0,1,clear,20.5,24.24,72,11.0014,55,276,331,3835.0983447488584,2012,March,Monday
6771,2012-03-19 10:00:00,spring,0,1,clear,21.32,25.0,72,8.9981,56,128,184,2485.585844748858,2012,March,Monday
6772,2012-03-19 11:00:00,spring,0,1,clear,22.96,26.515,68,11.0014,56,145,201,2643.2608447488583,2012,March,Monday
6773,2012-03-19 12:00:00,spring,0,1,clear,24.6,30.305,64,16.9979,71,211,282,3603.2233447488584,2012,March,Monday
6774,2012-03-19 13:00:00,spring,0,1,clear,25.42,30.305,61,16.9979,69,194,263,3399.173344748858,2012,March,Monday
6775,2012-03-19 14:00:00,spring,0,1,cloudy,26.24,31.06,57,12.998,60,200,260,3246.1358447488583,2012,March,Monday
6776,2012-03-19 15:00:00,spring,0,1,clear,26.24,31.06,57,15.0013,97,189,286,4002.048344748858,2012,March,Monday
6777,2012-03-19 16:00:00,spring,0,1,clear,27.06,31.06,50,15.0013,65,320,385,4475.073344748858,2012,March,Monday
6778,2012-03-19 17:00:00,spring,0,1,clear,26.24,31.06,53,15.0013,106,615,721,8161.885844748858,2012,March,Monday
6779,2012-03-19 18:00:00,spring,0,1,clear,26.24,31.06,57,16.9979,120,681,801,9098.660844748858,2012,March,Monday
6780,2012-03-19 19:00:00,spring,0,1,clear,25.42,30.305,61,15.0013,86,463,549,6288.335844748858,2012,March,Monday
6781,2012-03-19 20:00:00,spring,0,1,clear,24.6,30.305,64,15.0013,34,296,330,3533.6608447488584,2012,March,Monday
6782,2012-03-19 21:00:00,spring,0,1,clear,24.6,30.305,64,11.0014,33,190,223,2527.3233447488583,2012,March,Monday
6783,2012-03-19 22:00:00,spring,0,1,cloudy,22.96,26.515,73,11.0014,17,131,148,1609.0983447488586,2012,March,Monday
6784,2012-03-19 23:00:00,spring,0,1,cloudy,22.96,26.515,78,8.9981,9,45,54,625.9483447488584,2012,March,Monday
6785,2012-04-01 00:00:00,summer,0,0,cloudy,14.76,16.665,76,16.9979,8,59,67,732.6108447488584,2012,April,Sunday
6786,2012-04-01 01:00:00,summer,0,0,cloudy,14.76,17.425,76,11.0014,13,49,62,755.7983447488584,2012,April,Sunday
6787,2012-04-01 02:00:00,summer,0,0,cloudy,14.76,17.425,76,11.0014,20,61,81,1029.4108447488586,2012,April,Sunday
6788,2012-04-01 03:00:00,summer,0,0,cloudy,13.94,16.665,81,8.9981,4,21,25,287.41084474885844,2012,April,Sunday
6789,2012-04-01 04:00:00,summer,0,0,cloudy,13.94,17.425,81,6.0032,3,9,12,152.92334474885845,2012,April,Sunday
6790,2012-04-01 05:00:00,summer,0,0,cloudy,13.94,17.425,81,6.0032,8,10,18,278.13584474885846,2012,April,Sunday
6791,2012-04-01 06:00:00,summer,0,0,cloudy,14.76,17.425,76,8.9981,9,88,97,1024.7733447488586,2012,April,Sunday
6792,2012-04-01 07:00:00,summer,0,0,cloudy,14.76,17.425,71,8.9981,29,55,84,1182.4483447488585,2012,April,Sunday
6793,2012-04-01 08:00:00,summer,0,0,cloudy,14.76,18.18,76,6.0032,37,88,125,1674.0233447488586,2012,April,Sunday
6794,2012-04-01 09:00:00,summer,0,0,cloudy,14.76,17.425,81,8.9981,102,173,275,3969.585844748858,2012,April,Sunday
6795,2012-04-01 10:00:00,summer,0,0,cloudy,16.4,20.455,71,7.0015,132,228,360,5175.335844748858,2012,April,Sunday
6796,2012-04-01 11:00:00,summer,0,0,cloudy,16.4,20.455,71,12.998,180,271,451,6687.160844748858,2012,April,Sunday
6797,2012-04-01 12:00:00,summer,0,0,cloudy,17.22,21.21,67,15.0013,187,258,445,6728.898344748858,2012,April,Sunday
6798,2012-04-01 13:00:00,summer,0,0,cloudy,18.04,21.97,62,12.998,190,274,464,6946.860844748859,2012,April,Sunday
6799,2012-04-01 14:00:00,summer,0,0,cloudy,19.68,23.485,55,15.0013,283,278,561,9140.398344748859,2012,April,Sunday
6800,2012-04-01 15:00:00,summer,0,0,clear,20.5,24.24,55,16.9979,295,278,573,9418.648344748859,2012,April,Sunday
6801,2012-04-01 16:00:00,summer,0,0,clear,21.32,25.0,52,16.9979,236,275,511,8022.760844748858,2012,April,Sunday
6802,2012-04-01 17:00:00,summer,0,0,clear,21.32,25.0,55,19.0012,232,323,555,8375.210844748859,2012,April,Sunday
6803,2012-04-01 18:00:00,summer,0,0,clear,21.32,25.0,52,19.9995,153,279,432,6135.298344748859,2012,April,Sunday
6804,2012-04-01 19:00:00,summer,0,0,clear,21.32,25.0,55,15.0013,110,236,346,4739.410844748858,2012,April,Sunday
6805,2012-04-01 20:00:00,summer,0,0,cloudy,20.5,24.24,59,15.0013,66,166,232,3069.9108447488584,2012,April,Sunday
6806,2012-04-01 21:00:00,summer,0,0,cloudy,20.5,24.24,59,11.0014,33,101,134,1701.8483447488586,2012,April,Sunday
6807,2012-04-01 22:00:00,summer,0,0,light rain,20.5,24.24,63,7.0015,7,61,68,727.9733447488584,2012,April,Sunday
6808,2012-04-01 23:00:00,summer,0,0,light rain,18.86,22.725,72,0.0,10,53,63,723.3358447488584,2012,April,Sunday
6809,2012-04-02 00:00:00,summer,0,1,light rain,18.04,21.97,82,7.0015,6,11,17,241.03584474885847,2012,April,Monday
6810,2012-04-02 01:00:00,summer,0,1,light rain,17.22,21.21,88,6.0032,0,5,5,46.260844748858446,2012,April,Monday
6811,2012-04-02 02:00:00,summer,0,1,light rain,18.04,21.97,94,8.9981,2,3,5,74.08584474885845,2012,April,Monday
6812,2012-04-02 04:00:00,summer,0,1,clear,16.4,20.455,76,32.9975,2,2,4,64.81084474885844,2012,April,Monday
6813,2012-04-02 05:00:00,summer,0,1,clear,16.4,20.455,76,32.9975,2,22,24,250.31084474885847,2012,April,Monday
6814,2012-04-02 06:00:00,summer,0,1,clear,14.76,15.91,71,31.0009,6,104,110,1103.6108447488584,2012,April,Monday
6815,2012-04-02 07:00:00,summer,0,1,clear,13.94,15.15,66,26.0027,12,294,306,3004.985844748858,2012,April,Monday
6816,2012-04-02 08:00:00,summer,0,1,clear,14.76,16.665,57,22.0028,36,553,589,5963.710844748858,2012,April,Monday
6817,2012-04-02 09:00:00,summer,0,1,clear,15.58,19.695,54,23.9994,52,265,317,3663.5108447488583,2012,April,Monday
6818,2012-04-02 10:00:00,summer,0,1,clear,16.4,20.455,50,35.0008,85,119,204,3074.548344748858,2012,April,Monday
6819,2012-04-02 11:00:00,summer,0,1,clear,17.22,21.21,47,30.0026,81,128,209,3065.273344748858,2012,April,Monday
6820,2012-04-02 12:00:00,summer,0,1,clear,18.04,21.97,44,30.0026,100,181,281,3997.4108447488584,2012,April,Monday
6821,2012-04-02 13:00:00,summer,0,1,clear,18.86,22.725,36,19.9995,97,184,281,3955.673344748858,2012,April,Monday
6822,2012-04-02 14:00:00,summer,0,1,clear,18.86,22.725,31,27.9993,127,141,268,4252.473344748858,2012,April,Monday
6823,2012-04-02 15:00:00,summer,0,1,clear,19.68,23.485,33,27.9993,132,192,324,4841.4358447488585,2012,April,Monday
6824,2012-04-02 16:00:00,summer,0,1,clear,20.5,24.24,34,22.0028,104,291,395,5110.410844748858,2012,April,Monday
6825,2012-04-02 17:00:00,summer,0,1,clear,20.5,24.24,29,19.0012,128,601,729,8542.160844748858,2012,April,Monday
6826,2012-04-02 18:00:00,summer,0,1,clear,20.5,24.24,27,16.9979,75,543,618,6775.273344748858,2012,April,Monday
6827,2012-04-02 19:00:00,summer,0,1,clear,20.5,24.24,27,16.9979,66,428,494,5499.960844748858,2012,April,Monday
6828,2012-04-02 20:00:00,summer,0,1,clear,18.86,22.725,31,11.0014,48,281,329,3719.1608447488584,2012,April,Monday
6829,2012-04-02 21:00:00,summer,0,1,clear,18.86,22.725,28,8.9981,24,214,238,2541.235844748858,2012,April,Monday
6830,2012-04-02 22:00:00,summer,0,1,clear,17.22,21.21,44,12.998,17,106,123,1377.2233447488586,2012,April,Monday
6831,2012-04-02 23:00:00,summer,0,1,clear,18.04,21.97,35,11.0014,6,60,66,695.5108447488584,2012,April,Monday
6832,2012-04-03 00:00:00,summer,0,1,clear,16.4,20.455,43,8.9981,1,32,33,319.87334474885847,2012,April,Tuesday
6833,2012-04-03 01:00:00,summer,0,1,clear,15.58,19.695,46,15.0013,0,11,11,101.91084474885845,2012,April,Tuesday
